id,type,truth,hal_label,QA_ITA,PA_ITA,QA_ITC,PA_ITC,QA_FSA,PA_FSA,QA_FSC,PA_FSC,PA_ITA_ITC,PA_ITA_FSA,PA_ITA_FSC,PA_ITC_FSA,PA_ITC_FSC,PA_FSA_FSC
35,counting,yes,1,0.18181818181818182,0.6727272727272727,0.09090909090909091,0.8181818181818182,0.0,1.0,0.4,0.4,0.7532467532467533,0.7666666666666667,0.6,0.875,0.675,0.6444444444444445
36,object,yes,0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.8
37,attribute,yes,0,0.6363636363636364,0.4909090909090909,0.6363636363636364,0.4909090909090909,1.0,1.0,1.0,1.0,0.5151515151515151,0.6,0.6,0.6,0.6,1.0
38,positional,yes,0,0.6363636363636364,0.4909090909090909,1.0,1.0,1.0,1.0,0.8,0.6,0.6883116883116883,0.6,0.5416666666666666,1.0,0.875,0.8
39,counting,yes,1,1.0,1.0,0.9090909090909091,0.8181818181818182,0.4,0.4,0.6,0.4,0.9090909090909091,0.675,0.7666666666666667,0.6,0.675,0.4444444444444444
40,positional,yes,1,1.0,1.0,0.6363636363636364,0.4909090909090909,1.0,1.0,0.8,0.6,0.6883116883116883,1.0,0.875,0.6,0.5416666666666666,0.8
41,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
42,sentiment,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
45,sentiment,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
47,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,counting,yes,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,0.7666666666666667,1.0,0.7666666666666667,0.6444444444444445
52,object,yes,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,0.8268398268398268,0.875,0.7666666666666667,0.875,0.7666666666666667,0.8
55,attribute,yes,0,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.6727272727272727,1.0,1.0,0.8,0.6,0.7532467532467533,0.875,0.7666666666666667,0.7666666666666667,0.675,0.8
56,attribute,yes,1,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.875,0.875,1.0
57,sentiment,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,counting,yes,1,1.0,1.0,0.0,1.0,0.8,0.6,0.0,1.0,0.47619047619047616,0.875,0.5416666666666666,0.6,1.0,0.4666666666666667
59,object,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.875,0.875,1.0,1.0,1.0
60,attribute,yes,0,0.6363636363636364,0.4909090909090909,0.0,1.0,1.0,1.0,0.2,0.6,0.5454545454545454,0.6,0.4666666666666667,0.5416666666666666,0.875,0.4666666666666667
61,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
62,attribute,yes,1,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.4,0.4,1.0,1.0,0.8268398268398268,0.6,0.875,0.6,0.875,0.5333333333333333
63,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,counting,yes,1,1.0,1.0,0.7272727272727273,0.5636363636363636,0.6,0.4,0.8,0.6,0.7532467532467533,0.7666666666666667,0.875,0.5416666666666666,0.6,0.5333333333333333
66,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
67,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,attribute,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.875,0.875,1.0,1.0,1.0
69,sentiment,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.875,0.875,1.0,1.0,1.0
70,attribute,yes,0,0.6363636363636364,0.4909090909090909,0.6363636363636364,0.4909090909090909,1.0,1.0,1.0,1.0,0.5151515151515151,0.6,0.6,0.6,0.6,1.0
71,attribute,yes,0,0.8181818181818182,0.6727272727272727,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,0.6883116883116883,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,1.0
72,counting,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,object,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.875,0.875,1.0,1.0,1.0
75,object,yes,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,0.8268398268398268,0.875,0.7666666666666667,0.875,0.7666666666666667,0.8
77,object,yes,0,0.8181818181818182,0.6727272727272727,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.7532467532467533,0.7666666666666667,0.7666666666666667,0.875,0.875,1.0
79,sentiment,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,attribute,yes,0,0.36363636363636365,0.4909090909090909,0.7272727272727273,0.5636363636363636,0.8,0.6,0.8,0.6,0.4805194805194805,0.4666666666666667,0.4666666666666667,0.6,0.6,0.6444444444444445
82,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,object,yes,0,0.5454545454545454,0.45454545454545453,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,0.5454545454545454,0.5416666666666666,0.5416666666666666,0.7666666666666667,0.7666666666666667,1.0
84,sentiment,yes,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.8268398268398268,0.875,0.875,0.875,0.875,1.0
86,counting,yes,0,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.4909090909090909,1.0,1.0,0.8,0.6,0.4935064935064935,0.5416666666666666,0.5,0.6,0.5416666666666666,0.8
87,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,positional,yes,0,0.2727272727272727,0.5636363636363636,0.09090909090909091,0.8181818181818182,0.0,1.0,0.0,1.0,0.6883116883116883,0.675,0.675,0.875,0.875,1.0
89,object,yes,1,1.0,1.0,0.09090909090909091,0.8181818181818182,1.0,1.0,0.4,0.4,0.4805194805194805,1.0,0.675,0.5,0.675,0.5333333333333333
91,sentiment,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92,positional,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94,sentiment,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.875,0.875,1.0,1.0,1.0
95,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
96,attribute,yes,1,1.0,1.0,1.0,1.0,0.8,0.6,0.8,0.6,1.0,0.875,0.875,0.875,0.875,0.6444444444444445
97,object,yes,0,0.6363636363636364,0.4909090909090909,0.6363636363636364,0.4909090909090909,1.0,1.0,1.0,1.0,0.5151515151515151,0.6,0.6,0.6,0.6,1.0
98,attribute,yes,1,1.0,1.0,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,0.8268398268398268,1.0,1.0,0.7666666666666667,0.7666666666666667,1.0
99,attribute,yes,0,0.6363636363636364,0.4909090909090909,0.9090909090909091,0.8181818181818182,0.8,0.6,0.6,0.4,0.6320346320346321,0.5416666666666666,0.5,0.7666666666666667,0.675,0.5333333333333333
100,attribute,yes,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,object,yes,0,0.7272727272727273,0.5636363636363636,0.7272727272727273,0.5636363636363636,1.0,1.0,0.8,0.6,0.5844155844155844,0.675,0.6,0.675,0.6,0.8
102,counting,yes,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,0.6,0.4,0.8268398268398268,0.875,0.675,0.875,0.675,0.6444444444444445
104,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,sentiment,yes,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.875,0.875,1.0
106,counting,yes,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
107,positional,yes,0,1.0,1.0,0.8181818181818182,0.6727272727272727,0.8,0.6,0.6,0.4,0.8268398268398268,0.875,0.7666666666666667,0.675,0.6,0.5333333333333333
108,positional,yes,0,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,0.8,0.6,0.7532467532467533,0.675,0.6,1.0,0.875,0.8
109,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,sentiment,yes,0,1.0,1.0,0.5454545454545454,0.45454545454545453,1.0,1.0,0.8,0.6,0.6320346320346321,1.0,0.875,0.5416666666666666,0.5,0.8
112,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,positional,yes,0,0.8181818181818182,0.6727272727272727,0.9090909090909091,0.8181818181818182,0.8,0.6,1.0,1.0,0.7532467532467533,0.675,0.7666666666666667,0.7666666666666667,0.875,0.8
114,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,counting,yes,1,0.45454545454545453,0.45454545454545453,0.0,1.0,1.0,1.0,0.0,1.0,0.6320346320346321,0.5,0.5416666666666666,0.5416666666666666,1.0,0.4444444444444444
116,object,yes,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.8268398268398268,0.875,0.875,0.875,0.875,1.0
117,counting,yes,0,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,0.8268398268398268,0.7666666666666667,0.7666666666666667,1.0,1.0,1.0
118,positional,yes,0,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.8,0.6,0.9090909090909091,0.875,0.875,0.7666666666666667,0.7666666666666667,0.6444444444444445
119,positional,yes,0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.6,0.47619047619047616,1.0,0.6,0.5416666666666666,0.875,0.4666666666666667
120,counting,yes,1,0.2727272727272727,0.5636363636363636,0.0,1.0,1.0,1.0,0.0,1.0,0.7532467532467533,0.4666666666666667,0.675,0.5416666666666666,1.0,0.4444444444444444
121,sentiment,yes,0,1.0,1.0,0.6363636363636364,0.4909090909090909,1.0,1.0,0.4,0.4,0.6883116883116883,1.0,0.675,0.6,0.475,0.5333333333333333
122,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,attribute,yes,0,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.6,0.4,0.9090909090909091,0.875,0.7666666666666667,0.7666666666666667,0.675,0.5333333333333333
125,sentiment,yes,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126,counting,yes,0,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,0.7532467532467533,0.675,0.675,1.0,1.0,1.0
127,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128,sentiment,yes,0,0.8181818181818182,0.6727272727272727,0.0,1.0,1.0,1.0,0.0,1.0,0.4935064935064935,0.7666666666666667,0.475,0.5416666666666666,1.0,0.4444444444444444
129,attribute,yes,0,0.36363636363636365,0.4909090909090909,0.7272727272727273,0.5636363636363636,0.6,0.4,0.6,0.4,0.4805194805194805,0.475,0.475,0.5416666666666666,0.5416666666666666,0.4666666666666667
130,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
132,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134,positional,yes,0,0.7272727272727273,0.5636363636363636,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,0.5844155844155844,0.675,0.675,0.675,0.675,1.0
135,positional,yes,0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.47619047619047616,1.0,0.675,0.5416666666666666,0.7666666666666667,0.5333333333333333
137,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,object,yes,0,0.45454545454545453,0.45454545454545453,1.0,1.0,0.4,0.4,0.6,0.4,0.5844155844155844,0.475,0.4666666666666667,0.675,0.7666666666666667,0.4444444444444444
140,attribute,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.8,0.6,0.9090909090909091,0.875,0.7666666666666667,1.0,0.875,0.8
141,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,positional,yes,1,0.2727272727272727,0.5636363636363636,0.09090909090909091,0.8181818181818182,0.4,0.4,0.2,0.6,0.6883116883116883,0.5416666666666666,0.6,0.675,0.7666666666666667,0.5333333333333333
143,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,object,yes,0,1.0,1.0,1.0,1.0,0.8,0.6,0.8,0.6,1.0,0.875,0.875,0.875,0.875,0.6444444444444445
145,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,object,yes,0,0.6363636363636364,0.4909090909090909,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,0.5454545454545454,0.6,0.6,0.675,0.675,1.0
147,sentiment,yes,0,1.0,1.0,0.0,1.0,0.8,0.6,0.4,0.4,0.47619047619047616,0.875,0.675,0.6,0.7666666666666667,0.4666666666666667
148,positional,yes,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.8,0.6,0.4,0.4,0.8268398268398268,0.7666666666666667,0.6,0.7666666666666667,0.6,0.4666666666666667
149,positional,yes,0,1.0,1.0,1.0,1.0,0.6,0.4,0.8,0.6,1.0,0.7666666666666667,0.875,0.7666666666666667,0.875,0.5333333333333333
151,positional,yes,0,1.0,1.0,1.0,1.0,0.6,0.4,0.6,0.4,1.0,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.4666666666666667
152,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
153,counting,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,positional,yes,0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.6,0.47619047619047616,1.0,0.875,0.5416666666666666,0.6,0.8
156,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
157,positional,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,0.7666666666666667,1.0,0.7666666666666667,0.6444444444444445
158,object,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,1.0,1.0,0.9090909090909091,0.7666666666666667,0.875,0.875,1.0,0.8
159,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
160,sentiment,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,counting,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,counting,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,positional,yes,1,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.4909090909090909,1.0,1.0,0.6,0.4,0.6320346320346321,0.875,0.675,0.6,0.5,0.6444444444444445
165,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
166,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168,attribute,yes,0,0.6363636363636364,0.4909090909090909,0.7272727272727273,0.5636363636363636,1.0,1.0,0.4,0.4,0.5454545454545454,0.6,0.475,0.675,0.5,0.5333333333333333
169,counting,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.675,1.0,0.675,0.5333333333333333
170,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
172,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.675,1.0,0.675,0.5333333333333333
173,attribute,yes,0,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.4909090909090909,0.8,0.6,0.2,0.6,0.4935064935064935,0.5,0.475,0.5416666666666666,0.4666666666666667,0.4444444444444444
174,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,positional,yes,1,0.9090909090909091,0.8181818181818182,0.0,1.0,0.4,0.4,0.2,0.6,0.4805194805194805,0.6,0.5416666666666666,0.7666666666666667,0.875,0.5333333333333333
176,object,yes,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.875,0.875,1.0
177,object,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178,attribute,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,sentiment,yes,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,sentiment,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,0.8,0.6,0.9090909090909091,0.7666666666666667,0.7666666666666667,0.875,0.875,0.6444444444444445
182,object,yes,0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,0.4,1.0,0.875,0.7666666666666667,0.875,0.7666666666666667,0.5333333333333333
183,positional,yes,1,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.47619047619047616,1.0,0.675,0.5416666666666666,0.7666666666666667,0.5333333333333333
184,counting,yes,0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.875,0.875,1.0,1.0,1.0
185,positional,yes,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,object,yes,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.8268398268398268,0.875,0.875,0.875,0.875,1.0
187,attribute,yes,0,1.0,1.0,0.8181818181818182,0.6727272727272727,0.8,0.6,0.8,0.6,0.8268398268398268,0.875,0.875,0.675,0.675,0.6444444444444445
189,object,yes,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.875,0.875,1.0
